EmployeeLeave,StartDateLeave,EndDateLeave,date_work,WorkHours,TimeSheetTransactionID,Check_DATA
AJG21998,2024-03-01,2024-03-01,2024-03-01,1.7,AJG21998-P4D-545352,TRUE
AJG21998,2024-03-01,2024-03-01,2024-03-01,1.8,AJG21998-P4D-645352,TRUE
AJG21998,2024-03-01,2024-03-01,2024-03-01,0.6,AJG21998-P7C-545352,TRUE
AJG21998,2024-03-01,2024-03-01,2024-03-01,0.5,AJG21998-P7C-645352,TRUE
AJG21998,2024-03-01,2024-03-01,2024-03-01,1.7,AJG21998-P9C-545352,TRUE
AJG21998,2024-03-01,2024-03-01,2024-03-01,1.1,AJG21998-P9C-645352,TRUE
AJG21998,2024-04-17,2024-04-17,2024-04-17,0.3,AJG21998-P11A-545399,TRUE
AJG21998,2024-04-17,2024-04-17,2024-04-17,1.1,AJG21998-P11A-645399,TRUE
AJG21998,2024-04-17,2024-04-17,2024-04-17,1.2,AJG21998-P12B-545399,TRUE
AJG21998,2024-04-17,2024-04-17,2024-04-17,0.8,AJG21998-P12B-645399,TRUE
AJG21998,2024-04-17,2024-04-17,2024-04-17,1,AJG21998-P4D-545399,TRUE
AJG21998,2024-04-17,2024-04-17,2024-04-17,0.8,AJG21998-P4D-645399,TRUE
AJG21998,2024-04-17,2024-04-17,2024-04-17,0.5,AJG21998-P7C-545399,TRUE
AJG21998,2024-04-17,2024-04-17,2024-04-17,0.3,AJG21998-P7C-645399,TRUE
AJG21998,2024-04-17,2024-04-17,2024-04-17,0.6,AJG21998-P8D-545399,TRUE
AJG21998,2024-04-17,2024-04-17,2024-04-17,1,AJG21998-P8D-645399,TRUE
AJG21998,2024-04-17,2024-04-17,2024-04-17,0.9,AJG21998-P9C-545399,TRUE
AJG21998,2024-04-17,2024-04-17,2024-04-17,1,AJG21998-P9C-645399,TRUE
AJG21998,2024-05-06,2024-05-06,2024-05-06,0.6,AJG21998-P11A-545418,TRUE
AJG21998,2024-05-06,2024-05-06,2024-05-06,0.5,AJG21998-P11A-645418,TRUE
AJG21998,2024-05-06,2024-05-06,2024-05-06,1.4,AJG21998-P12B-545418,TRUE
AJG21998,2024-05-06,2024-05-06,2024-05-06,0.9,AJG21998-P12B-645418,TRUE
AJG21998,2024-05-06,2024-05-06,2024-05-06,0.9,AJG21998-P4D-545418,TRUE
AJG21998,2024-05-06,2024-05-06,2024-05-06,0.6,AJG21998-P4D-645418,TRUE
AJG21998,2024-05-06,2024-05-06,2024-05-06,1.4,AJG21998-P7C-545418,TRUE
AJG21998,2024-05-06,2024-05-06,2024-05-06,0.6,AJG21998-P7C-645418,TRUE
AJG21998,2024-05-06,2024-05-06,2024-05-06,0.9,AJG21998-P8D-545418,TRUE
AJG21998,2024-05-06,2024-05-06,2024-05-06,0.8,AJG21998-P8D-645418,TRUE
AJG21998,2024-05-06,2024-05-06,2024-05-06,0.4,AJG21998-P9C-545418,TRUE
AJG21998,2024-05-06,2024-05-06,2024-05-06,0.3,AJG21998-P9C-645418,TRUE
AJG21998,2024-05-24,2024-05-24,2024-05-24,1,AJG21998-P11A-545436,TRUE
AJG21998,2024-05-24,2024-05-24,2024-05-24,0.5,AJG21998-P11A-645436,TRUE
AJG21998,2024-05-24,2024-05-24,2024-05-24,1,AJG21998-P12B-545436,TRUE
AJG21998,2024-05-24,2024-05-24,2024-05-24,0.4,AJG21998-P12B-645436,TRUE
AJG21998,2024-05-24,2024-05-24,2024-05-24,0.3,AJG21998-P4D-545436,TRUE
AJG21998,2024-05-24,2024-05-24,2024-05-24,0.4,AJG21998-P4D-645436,TRUE
AJG21998,2024-05-24,2024-05-24,2024-05-24,0.7,AJG21998-P7C-545436,TRUE
AJG21998,2024-05-24,2024-05-24,2024-05-24,0.9,AJG21998-P7C-645436,TRUE
AJG21998,2024-05-24,2024-05-24,2024-05-24,1,AJG21998-P8D-545436,TRUE
AJG21998,2024-05-24,2024-05-24,2024-05-24,1,AJG21998-P8D-645436,TRUE
AJG21998,2024-05-24,2024-05-24,2024-05-24,1.2,AJG21998-P9C-545436,TRUE
AJG21998,2024-05-24,2024-05-24,2024-05-24,0.8,AJG21998-P9C-645436,TRUE
APC11993,2024-01-01,2024-01-01,2024-01-01,5.7,APC11993-P11A-745292,TRUE
APC11993,2024-01-01,2024-01-01,2024-01-01,5.6,APC11993-P11A-845292,TRUE
APC11993,2024-02-01,2024-02-01,2024-02-01,2.7,APC11993-P11A-745323,TRUE
APC11993,2024-02-01,2024-02-01,2024-02-01,3.7,APC11993-P11A-845323,TRUE
APC11993,2024-02-01,2024-02-01,2024-02-01,3.4,APC11993-P9C-745323,TRUE
APC11993,2024-02-01,2024-02-01,2024-02-01,1.8,APC11993-P9C-845323,TRUE
APC11993,2024-02-06,2024-02-06,2024-02-06,2,APC11993-P11A-745328,TRUE
APC11993,2024-02-06,2024-02-06,2024-02-06,2.9,APC11993-P11A-845328,TRUE
APC11993,2024-02-06,2024-02-06,2024-02-06,2,APC11993-P9C-745328,TRUE
APC11993,2024-02-06,2024-02-06,2024-02-06,3.5,APC11993-P9C-845328,TRUE
APC11993,2024-02-12,2024-02-12,2024-02-12,2.4,APC11993-P11A-745334,TRUE
APC11993,2024-02-12,2024-02-12,2024-02-12,1,APC11993-P11A-845334,TRUE
APC11993,2024-02-12,2024-02-12,2024-02-12,3,APC11993-P9C-745334,TRUE
APC11993,2024-02-12,2024-02-12,2024-02-12,1.8,APC11993-P9C-845334,TRUE
APC11993,2024-02-21,2024-02-21,2024-02-21,2.5,APC11993-P11A-745343,TRUE
APC11993,2024-02-21,2024-02-21,2024-02-21,0.9,APC11993-P11A-845343,TRUE
APC11993,2024-02-21,2024-02-21,2024-02-21,1.6,APC11993-P4D-745343,TRUE
APC11993,2024-02-21,2024-02-21,2024-02-21,1.2,APC11993-P4D-845343,TRUE
APC11993,2024-02-21,2024-02-21,2024-02-21,1.8,APC11993-P9C-745343,TRUE
APC11993,2024-02-21,2024-02-21,2024-02-21,0.9,APC11993-P9C-845343,TRUE
APC11993,2024-02-23,2024-02-23,2024-02-23,1.9,APC11993-P11A-745345,TRUE
APC11993,2024-02-23,2024-02-23,2024-02-23,0.7,APC11993-P11A-845345,TRUE
APC11993,2024-02-23,2024-02-23,2024-02-23,1.3,APC11993-P4D-745345,TRUE
APC11993,2024-02-23,2024-02-23,2024-02-23,1.5,APC11993-P4D-845345,TRUE
APC11993,2024-02-23,2024-02-23,2024-02-23,2.2,APC11993-P9C-745345,TRUE
APC11993,2024-02-23,2024-02-23,2024-02-23,2.3,APC11993-P9C-845345,TRUE
APC11993,2024-02-29,2024-03-05,2024-02-29,1.9,APC11993-P11A-745351,TRUE
APC11993,2024-02-29,2024-03-05,2024-02-29,0.7,APC11993-P11A-845351,TRUE
APC11993,2024-02-29,2024-03-05,2024-02-29,2.5,APC11993-P4D-745351,TRUE
APC11993,2024-02-29,2024-03-05,2024-02-29,2.6,APC11993-P4D-845351,TRUE
APC11993,2024-02-29,2024-03-05,2024-02-29,1.5,APC11993-P9C-745351,TRUE
APC11993,2024-02-29,2024-03-05,2024-02-29,0.8,APC11993-P9C-845351,TRUE
APC11993,2024-02-29,2024-03-05,2024-03-01,2.3,APC11993-P11A-745352,TRUE
APC11993,2024-02-29,2024-03-05,2024-03-01,0.8,APC11993-P11A-845352,TRUE
APC11993,2024-02-29,2024-03-05,2024-03-01,1.3,APC11993-P4D-745352,TRUE
APC11993,2024-02-29,2024-03-05,2024-03-01,1.8,APC11993-P4D-845352,TRUE
APC11993,2024-02-29,2024-03-05,2024-03-01,1,APC11993-P9C-745352,TRUE
APC11993,2024-02-29,2024-03-05,2024-03-01,1.8,APC11993-P9C-845352,TRUE
APC11993,2024-02-29,2024-03-05,2024-03-04,2.3,APC11993-P11A-745355,TRUE
APC11993,2024-02-29,2024-03-05,2024-03-04,1.2,APC11993-P11A-845355,TRUE
APC11993,2024-02-29,2024-03-05,2024-03-04,1,APC11993-P4D-745355,TRUE
APC11993,2024-02-29,2024-03-05,2024-03-04,0.8,APC11993-P4D-845355,TRUE
APC11993,2024-02-29,2024-03-05,2024-03-04,1.2,APC11993-P9C-745355,TRUE
APC11993,2024-02-29,2024-03-05,2024-03-04,0.9,APC11993-P9C-845355,TRUE
APC11993,2024-02-29,2024-03-05,2024-03-05,2.2,APC11993-P11A-745356,TRUE
APC11993,2024-02-29,2024-03-05,2024-03-05,2.5,APC11993-P11A-845356,TRUE
APC11993,2024-02-29,2024-03-05,2024-03-05,1.6,APC11993-P4D-745356,TRUE
APC11993,2024-02-29,2024-03-05,2024-03-05,0.8,APC11993-P4D-845356,TRUE
APC11993,2024-02-29,2024-03-05,2024-03-05,1.7,APC11993-P9C-745356,TRUE
APC11993,2024-02-29,2024-03-05,2024-03-05,1.8,APC11993-P9C-845356,TRUE
APC11993,2024-03-11,2024-03-14,2024-03-11,1.3,APC11993-P11A-745362,TRUE
APC11993,2024-03-11,2024-03-14,2024-03-11,1.5,APC11993-P11A-845362,TRUE
APC11993,2024-03-11,2024-03-14,2024-03-11,2.2,APC11993-P4D-745362,TRUE
APC11993,2024-03-11,2024-03-14,2024-03-11,0.7,APC11993-P4D-845362,TRUE
APC11993,2024-03-11,2024-03-14,2024-03-11,0.5,APC11993-P9C-745362,TRUE
APC11993,2024-03-11,2024-03-14,2024-03-11,2.2,APC11993-P9C-845362,TRUE
APC11993,2024-03-11,2024-03-14,2024-03-12,1.8,APC11993-P11A-745363,TRUE
APC11993,2024-03-11,2024-03-14,2024-03-12,1.5,APC11993-P11A-845363,TRUE
APC11993,2024-03-11,2024-03-14,2024-03-12,1.4,APC11993-P4D-745363,TRUE
APC11993,2024-03-11,2024-03-14,2024-03-12,1.6,APC11993-P4D-845363,TRUE
APC11993,2024-03-11,2024-03-14,2024-03-12,0.6,APC11993-P9C-745363,TRUE
APC11993,2024-03-11,2024-03-14,2024-03-12,2.4,APC11993-P9C-845363,TRUE
APC11993,2024-03-11,2024-03-14,2024-03-13,2.1,APC11993-P11A-745364,TRUE
APC11993,2024-03-13,2024-03-13,2024-03-13,2.1,APC11993-P11A-745364,TRUE
APC11993,2024-03-11,2024-03-14,2024-03-13,1.9,APC11993-P11A-845364,TRUE
APC11993,2024-03-13,2024-03-13,2024-03-13,1.9,APC11993-P11A-845364,TRUE
APC11993,2024-03-11,2024-03-14,2024-03-13,1.1,APC11993-P4D-745364,TRUE
APC11993,2024-03-13,2024-03-13,2024-03-13,1.1,APC11993-P4D-745364,TRUE
APC11993,2024-03-11,2024-03-14,2024-03-13,1.1,APC11993-P4D-845364,TRUE
APC11993,2024-03-13,2024-03-13,2024-03-13,1.1,APC11993-P4D-845364,TRUE
APC11993,2024-03-11,2024-03-14,2024-03-13,2.4,APC11993-P9C-745364,TRUE
APC11993,2024-03-13,2024-03-13,2024-03-13,2.4,APC11993-P9C-745364,TRUE
APC11993,2024-03-11,2024-03-14,2024-03-13,2.5,APC11993-P9C-845364,TRUE
APC11993,2024-03-13,2024-03-13,2024-03-13,2.5,APC11993-P9C-845364,TRUE
APC11993,2024-03-11,2024-03-14,2024-03-14,1.5,APC11993-P11A-745365,TRUE
APC11993,2024-03-11,2024-03-14,2024-03-14,0.5,APC11993-P11A-845365,TRUE
APC11993,2024-03-11,2024-03-14,2024-03-14,0.8,APC11993-P12B-745365,TRUE
APC11993,2024-03-11,2024-03-14,2024-03-14,0.4,APC11993-P12B-845365,TRUE
APC11993,2024-03-11,2024-03-14,2024-03-14,1.3,APC11993-P4D-745365,TRUE
APC11993,2024-03-11,2024-03-14,2024-03-14,1.1,APC11993-P4D-845365,TRUE
APC11993,2024-03-11,2024-03-14,2024-03-14,1.5,APC11993-P8D-745365,TRUE
APC11993,2024-03-11,2024-03-14,2024-03-14,1.3,APC11993-P8D-845365,TRUE
APC11993,2024-03-11,2024-03-14,2024-03-14,0.4,APC11993-P9C-745365,TRUE
APC11993,2024-03-11,2024-03-14,2024-03-14,1,APC11993-P9C-845365,TRUE
APC11993,2024-04-17,2024-04-17,2024-04-17,1.3,APC11993-P11A-745399,TRUE
APC11993,2024-04-17,2024-04-17,2024-04-17,0.9,APC11993-P11A-845399,TRUE
APC11993,2024-04-17,2024-04-17,2024-04-17,0.5,APC11993-P12B-745399,TRUE
APC11993,2024-04-17,2024-04-17,2024-04-17,0.4,APC11993-P12B-845399,TRUE
APC11993,2024-04-17,2024-04-17,2024-04-17,1.1,APC11993-P4D-745399,TRUE
APC11993,2024-04-17,2024-04-17,2024-04-17,1.1,APC11993-P4D-845399,TRUE
APC11993,2024-04-17,2024-04-17,2024-04-17,1.3,APC11993-P8D-745399,TRUE
APC11993,2024-04-17,2024-04-17,2024-04-17,0.4,APC11993-P8D-845399,TRUE
APC11993,2024-04-17,2024-04-17,2024-04-17,1.2,APC11993-P9C-745399,TRUE
APC11993,2024-04-17,2024-04-17,2024-04-17,1.2,APC11993-P9C-845399,TRUE
APC11993,2024-05-06,2024-05-06,2024-05-06,1.5,APC11993-P11A-745418,TRUE
APC11993,2024-05-06,2024-05-06,2024-05-06,1.5,APC11993-P11A-845418,TRUE
APC11993,2024-05-06,2024-05-06,2024-05-06,0.8,APC11993-P12B-745418,TRUE
APC11993,2024-05-06,2024-05-06,2024-05-06,0.7,APC11993-P12B-845418,TRUE
APC11993,2024-05-06,2024-05-06,2024-05-06,0.5,APC11993-P4D-745418,TRUE
APC11993,2024-05-06,2024-05-06,2024-05-06,1.2,APC11993-P4D-845418,TRUE
APC11993,2024-05-06,2024-05-06,2024-05-06,0.6,APC11993-P8D-745418,TRUE
APC11993,2024-05-06,2024-05-06,2024-05-06,1.1,APC11993-P8D-845418,TRUE
APC11993,2024-05-06,2024-05-06,2024-05-06,1,APC11993-P9C-745418,TRUE
APC11993,2024-05-06,2024-05-06,2024-05-06,1.4,APC11993-P9C-845418,TRUE
APC11993,2024-05-15,2024-05-15,2024-05-15,1.5,APC11993-P11A-745427,TRUE
APC11993,2024-05-15,2024-05-15,2024-05-15,1.4,APC11993-P11A-845427,TRUE
APC11993,2024-05-15,2024-05-15,2024-05-15,0.4,APC11993-P12B-745427,TRUE
APC11993,2024-05-15,2024-05-15,2024-05-15,0.5,APC11993-P12B-845427,TRUE
APC11993,2024-05-15,2024-05-15,2024-05-15,0.5,APC11993-P4D-745427,TRUE
APC11993,2024-05-15,2024-05-15,2024-05-15,0.6,APC11993-P4D-845427,TRUE
APC11993,2024-05-15,2024-05-15,2024-05-15,1.3,APC11993-P8D-745427,TRUE
APC11993,2024-05-15,2024-05-15,2024-05-15,1.3,APC11993-P8D-845427,TRUE
APC11993,2024-05-15,2024-05-15,2024-05-15,1.6,APC11993-P9C-745427,TRUE
APC11993,2024-05-15,2024-05-15,2024-05-15,1.1,APC11993-P9C-845427,TRUE
AWA11992,2023-01-04,2023-01-04,2023-01-04,1.7,AWA11992-P8A-544930,TRUE
AWA11992,2023-01-04,2023-01-04,2023-01-04,3.6,AWA11992-P8A-644930,TRUE
AWA11992,2023-01-04,2023-01-04,2023-01-04,2,AWA11992-P9A-544930,TRUE
AWA11992,2023-01-04,2023-01-04,2023-01-04,2.6,AWA11992-P9A-644930,TRUE
AWA11992,2023-02-08,2023-02-08,2023-02-08,3.5,AWA11992-P8A-544965,TRUE
AWA11992,2023-02-08,2023-02-08,2023-02-08,1,AWA11992-P8A-644965,TRUE
AWA11992,2023-02-08,2023-02-08,2023-02-08,2.1,AWA11992-P9A-544965,TRUE
AWA11992,2023-02-08,2023-02-08,2023-02-08,1,AWA11992-P9A-644965,TRUE
AWA11992,2023-02-15,2023-02-15,2023-02-15,1,AWA11992-P8A-544972,TRUE
AWA11992,2023-02-15,2023-02-15,2023-02-15,2.2,AWA11992-P8A-644972,TRUE
AWA11992,2023-02-15,2023-02-15,2023-02-15,3.1,AWA11992-P9A-544972,TRUE
AWA11992,2023-02-15,2023-02-15,2023-02-15,2,AWA11992-P9A-644972,TRUE
AWA11992,2023-02-21,2023-02-21,2023-02-21,2.1,AWA11992-P8A-544978,TRUE
AWA11992,2023-02-21,2023-02-21,2023-02-21,1.4,AWA11992-P8A-644978,TRUE
AWA11992,2023-02-21,2023-02-21,2023-02-21,2.2,AWA11992-P9A-544978,TRUE
AWA11992,2023-02-21,2023-02-21,2023-02-21,3.7,AWA11992-P9A-644978,TRUE
AWA11992,2023-02-23,2023-02-23,2023-02-23,1,AWA11992-P8A-544980,TRUE
AWA11992,2023-02-23,2023-02-23,2023-02-23,0.9,AWA11992-P8A-644980,TRUE
AWA11992,2023-02-23,2023-02-23,2023-02-23,3,AWA11992-P9A-544980,TRUE
AWA11992,2023-02-23,2023-02-23,2023-02-23,1.7,AWA11992-P9A-644980,TRUE
AWA11992,2023-02-27,2023-02-27,2023-02-27,1.1,AWA11992-P8A-544984,TRUE
AWA11992,2023-02-27,2023-02-27,2023-02-27,3.1,AWA11992-P8A-644984,TRUE
AWA11992,2023-02-27,2023-02-27,2023-02-27,1.1,AWA11992-P9A-544984,TRUE
AWA11992,2023-02-27,2023-02-27,2023-02-27,2.7,AWA11992-P9A-644984,TRUE
AWA11992,2023-02-28,2023-02-28,2023-02-28,2.7,AWA11992-P8A-544985,TRUE
AWA11992,2023-02-28,2023-02-28,2023-02-28,1.7,AWA11992-P8A-644985,TRUE
AWA11992,2023-02-28,2023-02-28,2023-02-28,1.3,AWA11992-P9A-544985,TRUE
AWA11992,2023-02-28,2023-02-28,2023-02-28,2.2,AWA11992-P9A-644985,TRUE
AWA11992,2023-03-14,2023-03-14,2023-03-14,0.8,AWA11992-P8A-544999,TRUE
AWA11992,2023-03-14,2023-03-14,2023-03-14,1.6,AWA11992-P8A-644999,TRUE
AWA11992,2023-03-14,2023-03-14,2023-03-14,2.1,AWA11992-P9A-544999,TRUE
AWA11992,2023-03-14,2023-03-14,2023-03-14,3.4,AWA11992-P9A-644999,TRUE
AWA11992,2023-04-10,2023-04-10,2023-04-10,0.9,AWA11992-P5D-545026,TRUE
AWA11992,2023-04-10,2023-04-10,2023-04-10,0.9,AWA11992-P8A-545026,TRUE
AWA11992,2023-04-10,2023-04-10,2023-04-10,1.5,AWA11992-P8A-645026,TRUE
AWA11992,2023-04-10,2023-04-10,2023-04-10,2.5,AWA11992-P9A-545026,TRUE
AWA11992,2023-04-10,2023-04-10,2023-04-10,1.1,AWA11992-P9A-645026,TRUE
AWA11992,2023-05-05,2023-05-05,2023-05-05,2.3,AWA11992-P5D-545051,TRUE
AWA11992,2023-05-05,2023-05-05,2023-05-05,1.7,AWA11992-P8A-545051,TRUE
AWA11992,2023-05-05,2023-05-05,2023-05-05,1.5,AWA11992-P8A-645051,TRUE
AWA11992,2023-05-05,2023-05-05,2023-05-05,1.2,AWA11992-P9A-545051,TRUE
AWA11992,2023-05-05,2023-05-05,2023-05-05,2.5,AWA11992-P9A-645051,TRUE
AWA11992,2023-05-11,2023-05-11,2023-05-11,1.6,AWA11992-P5D-545057,TRUE
AWA11992,2023-05-11,2023-05-11,2023-05-11,2.8,AWA11992-P8A-545057,TRUE
AWA11992,2023-05-11,2023-05-11,2023-05-11,2,AWA11992-P8A-645057,TRUE
AWA11992,2023-05-11,2023-05-11,2023-05-11,1.9,AWA11992-P9A-545057,TRUE
AWA11992,2023-05-11,2023-05-11,2023-05-11,2.6,AWA11992-P9A-645057,TRUE
AWA11992,2023-06-01,2023-06-01,2023-06-01,2.6,AWA11992-P5D-545078,TRUE
AWA11992,2023-06-01,2023-06-01,2023-06-01,2.6,AWA11992-P8B-545078,TRUE
AWA11992,2023-06-01,2023-06-01,2023-06-01,2.9,AWA11992-P8B-645078,TRUE
AWA11992,2023-06-01,2023-06-01,2023-06-01,1.2,AWA11992-P9A-545078,TRUE
AWA11992,2023-06-01,2023-06-01,2023-06-01,2.6,AWA11992-P9A-645078,TRUE
AWA11992,2023-06-05,2023-06-05,2023-06-05,1.5,AWA11992-P4C-545082,TRUE
AWA11992,2023-06-05,2023-06-05,2023-06-05,0.6,AWA11992-P4C-645082,TRUE
AWA11992,2023-06-05,2023-06-05,2023-06-05,0.6,AWA11992-P5D-545082,TRUE
AWA11992,2023-06-05,2023-06-05,2023-06-05,2.1,AWA11992-P8B-545082,TRUE
AWA11992,2023-06-05,2023-06-05,2023-06-05,2,AWA11992-P8B-645082,TRUE
AWA11992,2023-06-05,2023-06-05,2023-06-05,0.6,AWA11992-P9A-545082,TRUE
AWA11992,2023-06-05,2023-06-05,2023-06-05,1.4,AWA11992-P9A-645082,TRUE
AWA11992,2023-06-15,2023-06-15,2023-06-15,2.1,AWA11992-P4C-545092,TRUE
AWA11992,2023-06-15,2023-06-15,2023-06-15,1.6,AWA11992-P4C-645092,TRUE
AWA11992,2023-06-15,2023-06-15,2023-06-15,1.5,AWA11992-P5D-545092,TRUE
AWA11992,2023-06-15,2023-06-15,2023-06-15,1.4,AWA11992-P8B-545092,TRUE
AWA11992,2023-06-15,2023-06-15,2023-06-15,0.7,AWA11992-P8B-645092,TRUE
AWA11992,2023-06-15,2023-06-15,2023-06-15,1.7,AWA11992-P9A-545092,TRUE
AWA11992,2023-06-15,2023-06-15,2023-06-15,1,AWA11992-P9A-645092,TRUE
AWA11992,2023-06-26,2023-06-26,2023-06-26,0.9,AWA11992-P4C-545103,TRUE
AWA11992,2023-06-26,2023-06-26,2023-06-26,1.2,AWA11992-P4C-645103,TRUE
AWA11992,2023-06-26,2023-06-26,2023-06-26,1.5,AWA11992-P5D-545103,TRUE
AWA11992,2023-06-26,2023-06-26,2023-06-26,1.8,AWA11992-P8B-545103,TRUE
AWA11992,2023-06-26,2023-06-26,2023-06-26,1.2,AWA11992-P8B-645103,TRUE
AWA11992,2023-06-26,2023-06-26,2023-06-26,1,AWA11992-P9A-545103,TRUE
AWA11992,2023-06-26,2023-06-26,2023-06-26,2.1,AWA11992-P9A-645103,TRUE
AWA11992,2023-07-21,2023-07-21,2023-07-21,0.5,AWA11992-P4C-545128,TRUE
AWA11992,2023-07-21,2023-07-21,2023-07-21,1.7,AWA11992-P4C-645128,TRUE
AWA11992,2023-07-21,2023-07-21,2023-07-21,1.3,AWA11992-P5D-545128,TRUE
AWA11992,2023-07-21,2023-07-21,2023-07-21,1.4,AWA11992-P7B-545128,TRUE
AWA11992,2023-07-21,2023-07-21,2023-07-21,1.1,AWA11992-P7B-645128,TRUE
AWA11992,2023-07-21,2023-07-21,2023-07-21,0.5,AWA11992-P8B-545128,TRUE
AWA11992,2023-07-21,2023-07-21,2023-07-21,1.8,AWA11992-P8B-645128,TRUE
AWA11992,2023-07-21,2023-07-21,2023-07-21,1.6,AWA11992-P9B-545128,TRUE
AWA11992,2023-07-21,2023-07-21,2023-07-21,0.6,AWA11992-P9B-645128,TRUE
AWA11992,2023-08-21,2023-08-21,2023-08-21,0.8,AWA11992-P4C-545159,TRUE
AWA11992,2023-08-21,2023-08-21,2023-08-21,1.1,AWA11992-P4C-645159,TRUE
AWA11992,2023-08-21,2023-08-21,2023-08-21,1.2,AWA11992-P5E-545159,TRUE
AWA11992,2023-08-21,2023-08-21,2023-08-21,0.9,AWA11992-P5E-645159,TRUE
AWA11992,2023-08-21,2023-08-21,2023-08-21,1.5,AWA11992-P7B-545159,TRUE
AWA11992,2023-08-21,2023-08-21,2023-08-21,0.5,AWA11992-P7B-645159,TRUE
AWA11992,2023-08-21,2023-08-21,2023-08-21,0.7,AWA11992-P8B-545159,TRUE
AWA11992,2023-08-21,2023-08-21,2023-08-21,1.6,AWA11992-P8B-645159,TRUE
AWA11992,2023-08-21,2023-08-21,2023-08-21,1.1,AWA11992-P9B-545159,TRUE
AWA11992,2023-08-21,2023-08-21,2023-08-21,1.5,AWA11992-P9B-645159,TRUE
AWA11992,2023-09-05,2023-09-05,2023-09-05,1.5,AWA11992-P4C-545174,TRUE
AWA11992,2023-09-05,2023-09-05,2023-09-05,1.1,AWA11992-P4C-645174,TRUE
AWA11992,2023-09-05,2023-09-05,2023-09-05,1,AWA11992-P5E-545174,TRUE
AWA11992,2023-09-05,2023-09-05,2023-09-05,0.7,AWA11992-P5E-645174,TRUE
AWA11992,2023-09-05,2023-09-05,2023-09-05,0.4,AWA11992-P7B-545174,TRUE
AWA11992,2023-09-05,2023-09-05,2023-09-05,0.4,AWA11992-P7B-645174,TRUE
AWA11992,2023-09-05,2023-09-05,2023-09-05,1,AWA11992-P8B-545174,TRUE
AWA11992,2023-09-05,2023-09-05,2023-09-05,1.3,AWA11992-P8B-645174,TRUE
AWA11992,2023-09-05,2023-09-05,2023-09-05,1.3,AWA11992-P9B-545174,TRUE
AWA11992,2023-09-05,2023-09-05,2023-09-05,1.6,AWA11992-P9B-645174,TRUE
AWA11992,2023-09-07,2023-09-07,2023-09-07,0.7,AWA11992-P4C-545176,TRUE
AWA11992,2023-09-07,2023-09-07,2023-09-07,0.5,AWA11992-P4C-645176,TRUE
AWA11992,2023-09-07,2023-09-07,2023-09-07,0.4,AWA11992-P5E-545176,TRUE
AWA11992,2023-09-07,2023-09-07,2023-09-07,1.4,AWA11992-P5E-645176,TRUE
AWA11992,2023-09-07,2023-09-07,2023-09-07,1.4,AWA11992-P7B-545176,TRUE
AWA11992,2023-09-07,2023-09-07,2023-09-07,1.4,AWA11992-P7B-645176,TRUE
AWA11992,2023-09-07,2023-09-07,2023-09-07,0.4,AWA11992-P8B-545176,TRUE
AWA11992,2023-09-07,2023-09-07,2023-09-07,1.5,AWA11992-P8B-645176,TRUE
AWA11992,2023-09-07,2023-09-07,2023-09-07,0.5,AWA11992-P9B-545176,TRUE
AWA11992,2023-09-07,2023-09-07,2023-09-07,1.2,AWA11992-P9B-645176,TRUE
AWA11992,2023-09-12,2023-09-12,2023-09-12,1.1,AWA11992-P4C-545181,TRUE
AWA11992,2023-09-12,2023-09-12,2023-09-12,1.4,AWA11992-P4C-645181,TRUE
AWA11992,2023-09-12,2023-09-12,2023-09-12,0.4,AWA11992-P5E-545181,TRUE
AWA11992,2023-09-12,2023-09-12,2023-09-12,0.7,AWA11992-P5E-645181,TRUE
AWA11992,2023-09-12,2023-09-12,2023-09-12,1.2,AWA11992-P7B-545181,TRUE
AWA11992,2023-09-12,2023-09-12,2023-09-12,0.9,AWA11992-P7B-645181,TRUE
AWA11992,2023-09-12,2023-09-12,2023-09-12,0.4,AWA11992-P8B-545181,TRUE
AWA11992,2023-09-12,2023-09-12,2023-09-12,1.5,AWA11992-P8B-645181,TRUE
AWA11992,2023-09-12,2023-09-12,2023-09-12,0.8,AWA11992-P9B-545181,TRUE
AWA11992,2023-09-12,2023-09-12,2023-09-12,0.7,AWA11992-P9B-645181,TRUE
AWA11992,2023-09-13,2023-09-13,2023-09-13,1.1,AWA11992-P4C-545182,TRUE
AWA11992,2023-09-13,2023-09-13,2023-09-13,1.3,AWA11992-P4C-645182,TRUE
AWA11992,2023-09-13,2023-09-13,2023-09-13,1.6,AWA11992-P5E-545182,TRUE
AWA11992,2023-09-13,2023-09-13,2023-09-13,1.5,AWA11992-P5E-645182,TRUE
AWA11992,2023-09-13,2023-09-13,2023-09-13,0.4,AWA11992-P7B-545182,TRUE
AWA11992,2023-09-13,2023-09-13,2023-09-13,1.3,AWA11992-P7B-645182,TRUE
AWA11992,2023-09-13,2023-09-13,2023-09-13,0.6,AWA11992-P8B-545182,TRUE
AWA11992,2023-09-13,2023-09-13,2023-09-13,0.8,AWA11992-P8B-645182,TRUE
AWA11992,2023-09-13,2023-09-13,2023-09-13,0.8,AWA11992-P9B-545182,TRUE
AWA11992,2023-09-13,2023-09-13,2023-09-13,1.4,AWA11992-P9B-645182,TRUE
AWA11992,2023-09-14,2023-09-14,2023-09-14,0.5,AWA11992-P4C-545183,TRUE
AWA11992,2023-09-14,2023-09-14,2023-09-14,1.5,AWA11992-P4C-645183,TRUE
