LeaveID,EmployeeLeave,TypeLeave,DayLeave,StartDateLeave,EndDateLeave
,RJS11986,Annual,1,"Tuesday, 1 February 2022","Tuesday, 1 February 2022"
,RJS11986,Annual,1,"Wednesday, 21 September 2022","Wednesday, 21 September 2022"
,RJS11986,Annual,1,"Wednesday, 2 February 2022","Wednesday, 2 February 2022"
,RJS11986,Public Holiday,1,"Thursday, 17 February 2022","Thursday, 17 February 2022"
,RJS11986,Public Holiday,1,"Friday, 1 July 2022","Friday, 1 July 2022"
,RJS11986,Public Holiday,1,"Tuesday, 5 July 2022","Tuesday, 5 July 2022"
,RJS11986,Public Holiday,1,"Thursday, 1 December 2022","Thursday, 1 December 2022"
,RJS11986,Public Holiday,1,"Friday, 2 December 2022","Friday, 2 December 2022"
,RJS11986,Public Holiday,1,"Monday, 5 December 2022","Monday, 5 December 2022"
,RJS11986,Public Holiday,1,"Tuesday, 6 December 2022","Tuesday, 6 December 2022"
,RJS11986,Public Holiday,1,"Wednesday, 7 December 2022","Wednesday, 7 December 2022"
,RJS11986,Public Holiday,1,"Thursday, 8 December 2022","Thursday, 8 December 2022"
,RJS11986,Public Holiday,1,"Friday, 9 December 2022","Friday, 9 December 2022"
,RJS11986,Unpaid,3,"Friday, 18 February 2022","Tuesday, 22 February 2022"
,RJS11986,Unpaid,2,"Monday, 15 August 2022","Tuesday, 16 August 2022"
,RJS21986,Annual,1,"Wednesday, 19 April 2023","Wednesday, 19 April 2023"
,RJS21986,Annual,1,"Tuesday, 7 February 2023","Tuesday, 7 February 2023"
,RJS21986,Annual,1,"Thursday, 27 July 2023","Thursday, 27 July 2023"
,RJS21986,Annual,1,"Tuesday, 27 June 2023","Tuesday, 27 June 2023"
,RJS21986,Annual,1,"Tuesday, 10 October 2023","Tuesday, 10 October 2023"
,RJS21986,Annual,1,"Friday, 20 January 2023","Friday, 20 January 2023"
,RJS21986,Annual,1,"Thursday, 3 August 2023","Thursday, 3 August 2023"
,RJS21986,Annual,1,"Monday, 27 March 2023","Monday, 27 March 2023"
,RJS21986,Annual,1,"Monday, 31 July 2023","Monday, 31 July 2023"
,RJS21986,Annual,1,"Monday, 30 October 2023","Monday, 30 October 2023"
,RJS21986,Annual,1,"Wednesday, 15 November 2023","Wednesday, 15 November 2023"
,RJS21986,Annual,1,"Monday, 21 August 2023","Monday, 21 August 2023"
,RJS21986,Sick,2,"Thursday, 11 May 2023","Friday, 12 May 2023"
,RJS21986,Sick,5,"Monday, 14 August 2023","Friday, 18 August 2023"
,RJS21986,Public Holiday,1,"Friday, 24 February 2023","Friday, 24 February 2023"
,RJS21986,Public Holiday,1,"Monday, 3 July 2023","Monday, 3 July 2023"
,RJS21986,Public Holiday,1,"Tuesday, 4 July 2023","Tuesday, 4 July 2023"
,RJS21986,Public Holiday,1,"Wednesday, 5 July 2023","Wednesday, 5 July 2023"
,RJS21986,Public Holiday,1,"Friday, 1 December 2023","Friday, 1 December 2023"
,RJS21986,Public Holiday,1,"Monday, 4 December 2023","Monday, 4 December 2023"
,RJS21986,Public Holiday,1,"Tuesday, 5 December 2023","Tuesday, 5 December 2023"
,RJS21986,Public Holiday,1,"Wednesday, 6 December 2023","Wednesday, 6 December 2023"
,RJS21986,Public Holiday,1,"Thursday, 7 December 2023","Thursday, 7 December 2023"
,RJS21986,Public Holiday,1,"Friday, 8 December 2023","Friday, 8 December 2023"
,RJS21986,Unpaid,1,"Wednesday, 15 March 2023","Wednesday, 15 March 2023"
,RJS21986,Unpaid,1,"Friday, 23 June 2023","Friday, 23 June 2023"
,RJS21986,Unpaid,1,"Monday, 19 June 2023","Monday, 19 June 2023"
,RJS31986,Annual,1,"Wednesday, 29 May 2024","Wednesday, 29 May 2024"
,RJS31986,Annual,1,"Thursday, 18 January 2024","Thursday, 18 January 2024"
,RJS31986,Annual,1,"Monday, 18 March 2024","Monday, 18 March 2024"
,RJS31986,Annual,1,"Thursday, 8 February 2024","Thursday, 8 February 2024"
,RJS31986,Sick,3,"Wednesday, 28 February 2024","Friday, 1 March 2024"
,RJS31986,Sick,5,"Wednesday, 31 January 2024","Tuesday, 6 February 2024"
,RJS31986,Unpaid,3,"Tuesday, 21 May 2024","Thursday, 23 May 2024"
,RJS31986,Unpaid,1,"Wednesday, 20 March 2024","Wednesday, 20 March 2024"
,RMR11982,Annual,1,"Monday, 2 October 2023","Monday, 2 October 2023"
,RMR11982,Annual,1,"Wednesday, 13 September 2023","Wednesday, 13 September 2023"
,RMR11982,Annual,1,"Monday, 19 June 2023","Monday, 19 June 2023"
,RMR11982,Annual,1,"Tuesday, 31 October 2023","Tuesday, 31 October 2023"
,RMR11982,Annual,1,"Wednesday, 29 November 2023","Wednesday, 29 November 2023"
,RMR11982,Annual,1,"Monday, 30 October 2023","Monday, 30 October 2023"
,RMR11982,Annual,1,"Tuesday, 3 October 2023","Tuesday, 3 October 2023"
,RMR11982,Annual,1,"Monday, 28 August 2023","Monday, 28 August 2023"
,RMR11982,Annual,1,"Wednesday, 19 April 2023","Wednesday, 19 April 2023"
,RMR11982,Annual,1,"Friday, 8 September 2023","Friday, 8 September 2023"
,RMR11982,Annual,1,"Monday, 10 April 2023","Monday, 10 April 2023"
,RMR11982,Annual,1,"Monday, 4 September 2023","Monday, 4 September 2023"
,RMR11982,Public Holiday,1,"Friday, 24 February 2023","Friday, 24 February 2023"
,RMR11982,Public Holiday,1,"Monday, 3 July 2023","Monday, 3 July 2023"
,RMR11982,Public Holiday,1,"Tuesday, 4 July 2023","Tuesday, 4 July 2023"
,RMR11982,Public Holiday,1,"Wednesday, 5 July 2023","Wednesday, 5 July 2023"
,RMR11982,Public Holiday,1,"Friday, 1 December 2023","Friday, 1 December 2023"
,RMR11982,Public Holiday,1,"Monday, 4 December 2023","Monday, 4 December 2023"
,RMR11982,Public Holiday,1,"Tuesday, 5 December 2023","Tuesday, 5 December 2023"
,RMR11982,Public Holiday,1,"Wednesday, 6 December 2023","Wednesday, 6 December 2023"
,RMR11982,Public Holiday,1,"Thursday, 7 December 2023","Thursday, 7 December 2023"
,RMR11982,Public Holiday,1,"Friday, 8 December 2023","Friday, 8 December 2023"
,RMR11982,Unpaid,3,"Thursday, 5 January 2023","Monday, 9 January 2023"
,RMR11982,Unpaid,1,"Thursday, 19 January 2023","Thursday, 19 January 2023"
,RMR11982,Unpaid,2,"Friday, 27 January 2023","Monday, 30 January 2023"
,RMR21982,Annual,1,"Thursday, 2 May 2024","Thursday, 2 May 2024"
,RMR21982,Annual,1,"Wednesday, 6 March 2024","Wednesday, 6 March 2024"
,RMR21982,Sick,4,"Thursday, 4 April 2024","Tuesday, 9 April 2024"
,RMR21982,Sick,2,"Friday, 10 May 2024","Monday, 13 May 2024"
,RMR21982,Public Holiday,1,"Monday, 26 February 2024","Monday, 26 February 2024"
,RMR21982,Unpaid,2,"Friday, 12 January 2024","Monday, 15 January 2024"
,RMR21982,Unpaid,2,"Tuesday, 6 February 2024","Wednesday, 7 February 2024"
,RRV11984,Annual,1,"Friday, 10 May 2024","Friday, 10 May 2024"
,RRV11984,Annual,1,"Thursday, 2 May 2024","Thursday, 2 May 2024"
,RRV11984,Annual,1,"Monday, 13 May 2024","Monday, 13 May 2024"
,RRV11984,Annual,1,"Tuesday, 27 February 2024","Tuesday, 27 February 2024"
,RRV11984,Annual,1,"Monday, 18 March 2024","Monday, 18 March 2024"
,RRV11984,Sick,2,"Monday, 22 April 2024","Tuesday, 23 April 2024"
,RRV11984,Sick,5,"Monday, 4 March 2024","Friday, 8 March 2024"
,RRV11984,Public Holiday,1,"Monday, 26 February 2024","Monday, 26 February 2024"
,RSO11990,Annual,1,"Tuesday, 9 January 2024","Tuesday, 9 January 2024"
,RSO11990,Annual,1,"Friday, 2 February 2024","Friday, 2 February 2024"
,RSO11990,Annual,1,"Wednesday, 17 January 2024","Wednesday, 17 January 2024"
,RSO11990,Annual,1,"Wednesday, 10 April 2024","Wednesday, 10 April 2024"
,RSO11990,Annual,1,"Monday, 18 March 2024","Monday, 18 March 2024"
,RSO11990,Sick,5,"Tuesday, 16 April 2024","Monday, 22 April 2024"
,RSO11990,Sick,2,"Tuesday, 23 January 2024","Wednesday, 24 January 2024"
,RSO11990,Public Holiday,1,"Monday, 26 February 2024","Monday, 26 February 2024"
,RTE11987,Annual,1,"Monday, 29 January 2024","Monday, 29 January 2024"
,RTE11987,Annual,1,"Tuesday, 19 March 2024","Tuesday, 19 March 2024"
,RTE11987,Annual,1,"Wednesday, 28 February 2024","Wednesday, 28 February 2024"
,RTE11987,Public Holiday,1,"Monday, 26 February 2024","Monday, 26 February 2024"
,RTE11987,Unpaid,2,"Tuesday, 7 May 2024","Wednesday, 8 May 2024"
,RTE11987,Unpaid,3,"Wednesday, 6 March 2024","Friday, 8 March 2024"
,SHR11993,Annual,1,"Wednesday, 3 January 2024","Wednesday, 3 January 2024"
,SHR11993,Annual,1,"Thursday, 7 March 2024","Thursday, 7 March 2024"
,SHR11993,Annual,1,"Wednesday, 7 February 2024","Wednesday, 7 February 2024"
,SHR11993,Annual,1,"Wednesday, 20 March 2024","Wednesday, 20 March 2024"
,SHR11993,Annual,1,"Friday, 1 March 2024","Friday, 1 March 2024"
,SHR11993,Sick,5,"Thursday, 2 May 2024","Wednesday, 8 May 2024"
,SHR11993,Public Holiday,1,"Monday, 26 February 2024","Monday, 26 February 2024"
,SHR11993,Unpaid,3,"Monday, 12 February 2024","Wednesday, 14 February 2024"
,SHR11993,Unpaid,3,"Wednesday, 29 May 2024","Friday, 31 May 2024"
,SHR11993,Unpaid,1,"Friday, 29 March 2024","Friday, 29 March 2024"
,SWJ11991,Annual,1,"Monday, 28 February 2022","Monday, 28 February 2022"
,SWJ11991,Annual,1,"Wednesday, 4 May 2022","Wednesday, 4 May 2022"
,SWJ11991,Annual,1,"Monday, 13 June 2022","Monday, 13 June 2022"
,SWJ11991,Annual,1,"Friday, 4 March 2022","Friday, 4 March 2022"
,SWJ11991,Annual,1,"Tuesday, 13 September 2022","Tuesday, 13 September 2022"
,SWJ11991,Annual,1,"Thursday, 28 April 2022","Thursday, 28 April 2022"
,SWJ11991,Annual,1,"Monday, 3 January 2022","Monday, 3 January 2022"
,SWJ11991,Annual,1,"Tuesday, 2 August 2022","Tuesday, 2 August 2022"
,SWJ11991,Annual,1,"Thursday, 7 April 2022","Thursday, 7 April 2022"
,SWJ11991,Annual,1,"Wednesday, 9 March 2022","Wednesday, 9 March 2022"
,SWJ11991,Annual,1,"Monday, 7 November 2022","Monday, 7 November 2022"
,SWJ11991,Annual,1,"Friday, 30 September 2022","Friday, 30 September 2022"
,SWJ11991,Sick,2,"Friday, 12 August 2022","Monday, 15 August 2022"
,SWJ11991,Sick,3,"Monday, 23 May 2022","Wednesday, 25 May 2022"
,SWJ11991,Sick,2,"Friday, 24 June 2022","Monday, 27 June 2022"
,SWJ11991,Public Holiday,1,"Thursday, 17 February 2022","Thursday, 17 February 2022"
,SWJ11991,Public Holiday,1,"Friday, 1 July 2022","Friday, 1 July 2022"
,SWJ11991,Public Holiday,1,"Monday, 4 July 2022","Monday, 4 July 2022"
,SWJ11991,Public Holiday,1,"Tuesday, 5 July 2022","Tuesday, 5 July 2022"
,SWJ11991,Public Holiday,1,"Thursday, 1 December 2022","Thursday, 1 December 2022"
,SWJ11991,Public Holiday,1,"Friday, 2 December 2022","Friday, 2 December 2022"
,SWJ11991,Public Holiday,1,"Monday, 5 December 2022","Monday, 5 December 2022"
,SWJ11991,Public Holiday,1,"Tuesday, 6 December 2022","Tuesday, 6 December 2022"
,SWJ11991,Public Holiday,1,"Wednesday, 7 December 2022","Wednesday, 7 December 2022"
,SWJ11991,Public Holiday,1,"Thursday, 8 December 2022","Thursday, 8 December 2022"
,SWJ11991,Public Holiday,1,"Friday, 9 December 2022","Friday, 9 December 2022"
,SWJ11991,Unpaid,2,"Monday, 14 November 2022","Tuesday, 15 November 2022"
,SWJ11991,Unpaid,1,"Monday, 10 October 2022","Monday, 10 October 2022"
,SWJ11991,Unpaid,3,"Wednesday, 21 September 2022","Friday, 23 September 2022"
,SWJ21991,Annual,1,"Tuesday, 17 January 2023","Tuesday, 17 January 2023"
,SWJ21991,Annual,1,"Tuesday, 28 March 2023","Tuesday, 28 March 2023"
,SWJ21991,Annual,1,"Thursday, 20 April 2023","Thursday, 20 April 2023"
,SWJ21991,Annual,1,"Friday, 11 August 2023","Friday, 11 August 2023"
,SWJ21991,Annual,1,"Monday, 13 February 2023","Monday, 13 February 2023"
,SWJ21991,Annual,1,"Wednesday, 14 June 2023","Wednesday, 14 June 2023"
,SWJ21991,Annual,1,"Friday, 23 June 2023","Friday, 23 June 2023"
,SWJ21991,Annual,1,"Thursday, 21 September 2023","Thursday, 21 September 2023"
,SWJ21991,Annual,1,"Thursday, 6 July 2023","Thursday, 6 July 2023"
,SWJ21991,Annual,1,"Wednesday, 7 June 2023","Wednesday, 7 June 2023"
,SWJ21991,Sick,2,"Thursday, 9 November 2023","Friday, 10 November 2023"
,SWJ21991,Sick,2,"Tuesday, 16 May 2023","Wednesday, 17 May 2023"
,SWJ21991,Public Holiday,1,"Friday, 24 February 2023","Friday, 24 February 2023"
,SWJ21991,Public Holiday,1,"Monday, 3 July 2023","Monday, 3 July 2023"
,SWJ21991,Public Holiday,1,"Tuesday, 4 July 2023","Tuesday, 4 July 2023"
,SWJ21991,Public Holiday,1,"Wednesday, 5 July 2023","Wednesday, 5 July 2023"
,SWJ21991,Public Holiday,1,"Friday, 1 December 2023","Friday, 1 December 2023"
,SWJ21991,Public Holiday,1,"Monday, 4 December 2023","Monday, 4 December 2023"
,SWJ21991,Public Holiday,1,"Tuesday, 5 December 2023","Tuesday, 5 December 2023"
,SWJ21991,Public Holiday,1,"Wednesday, 6 December 2023","Wednesday, 6 December 2023"
,SWJ21991,Public Holiday,1,"Thursday, 7 December 2023","Thursday, 7 December 2023"
,SWJ21991,Public Holiday,1,"Friday, 8 December 2023","Friday, 8 December 2023"
,SWJ31991,Annual,1,"Tuesday, 16 April 2024","Tuesday, 16 April 2024"
,SWJ31991,Annual,1,"Friday, 8 March 2024","Friday, 8 March 2024"
,SWJ31991,Annual,1,"Monday, 29 April 2024","Monday, 29 April 2024"
,SWJ31991,Annual,1,"Friday, 19 January 2024","Friday, 19 January 2024"
,SWJ31991,Sick,3,"Monday, 18 March 2024","Wednesday, 20 March 2024"
,SWJ31991,Sick,3,"Tuesday, 2 January 2024","Thursday, 4 January 2024"
,SWJ31991,Public Holiday,1,"Monday, 26 February 2024","Monday, 26 February 2024"
,SWJ31991,Unpaid,2,"Wednesday, 31 January 2024","Thursday, 1 February 2024"
,TBM11991,Annual,1,"Wednesday, 3 April 2024","Wednesday, 3 April 2024"
,TBM11991,Annual,1,"Wednesday, 17 April 2024","Wednesday, 17 April 2024"
,TBM11991,Annual,1,"Monday, 8 April 2024","Monday, 8 April 2024"
,TBM11991,Annual,1,"Wednesday, 17 January 2024","Wednesday, 17 January 2024"
,TBM11991,Annual,1,"Friday, 12 April 2024","Friday, 12 April 2024"
,TBM11991,Sick,2,"Wednesday, 10 January 2024","Thursday, 11 January 2024"
,TBM11991,Sick,2,"Tuesday, 27 February 2024","Wednesday, 28 February 2024"
,TBM11991,Public Holiday,1,"Monday, 26 February 2024","Monday, 26 February 2024"
,TBM11991,Unpaid,1,"Wednesday, 13 March 2024","Wednesday, 13 March 2024"
,TBM11991,Unpaid,2,"Thursday, 4 January 2024","Friday, 5 January 2024"
,VSR12001,Annual,1,"Wednesday, 3 January 2024","Wednesday, 3 January 2024"
,VSR12001,Annual,1,"Monday, 5 February 2024","Monday, 5 February 2024"
,VSR12001,Annual,1,"Tuesday, 5 March 2024","Tuesday, 5 March 2024"
,VSR12001,Annual,1,"Wednesday, 3 April 2024","Wednesday, 3 April 2024"
,VSR12001,Annual,1,"Friday, 2 February 2024","Friday, 2 February 2024"
,VSR12001,Sick,5,"Wednesday, 7 February 2024","Tuesday, 13 February 2024"
,VSR12001,Sick,5,"Tuesday, 23 January 2024","Monday, 29 January 2024"
,VSR12001,Public Holiday,1,"Monday, 26 February 2024","Monday, 26 February 2024"
,VSR12001,Unpaid,3,"Friday, 12 April 2024","Tuesday, 16 April 2024"
,VSR12001,Unpaid,1,"Monday, 13 May 2024","Monday, 13 May 2024"
,VYG11990,Annual,1,"Thursday, 15 February 2024","Thursday, 15 February 2024"
,VYG11990,Annual,1,"Monday, 27 May 2024","Monday, 27 May 2024"
,VYG11990,Annual,1,"Monday, 29 January 2024","Monday, 29 January 2024"
,VYG11990,Annual,1,"Monday, 22 January 2024","Monday, 22 January 2024"
,VYG11990,Annual,1,"Wednesday, 8 May 2024","Wednesday, 8 May 2024"
,VYG11990,Sick,2,"Wednesday, 21 February 2024","Thursday, 22 February 2024"
,VYG11990,Sick,2,"Wednesday, 10 April 2024","Thursday, 11 April 2024"
,VYG11990,Sick,2,"Thursday, 21 March 2024","Friday, 22 March 2024"
,VYG11990,Public Holiday,1,"Monday, 26 February 2024","Monday, 26 February 2024"
,VYG11990,Unpaid,2,"Monday, 19 February 2024","Tuesday, 20 February 2024"
,WBB11997,Annual,1,"Thursday, 25 January 2024","Thursday, 25 January 2024"
,WBB11997,Annual,1,"Tuesday, 19 March 2024","Tuesday, 19 March 2024"
,WBB11997,Annual,1,"Wednesday, 24 January 2024","Wednesday, 24 January 2024"
,WBB11997,Public Holiday,1,"Monday, 26 February 2024","Monday, 26 February 2024"
,WBB11997,Unpaid,3,"Tuesday, 27 February 2024","Thursday, 29 February 2024"
,WDB11996,Annual,1,"Friday, 1 March 2024","Friday, 1 March 2024"
,WDB11996,Annual,1,"Tuesday, 16 April 2024","Tuesday, 16 April 2024"
,WDB11996,Annual,1,"Friday, 24 May 2024","Friday, 24 May 2024"
,WDB11996,Annual,1,"Tuesday, 20 February 2024","Tuesday, 20 February 2024"
,WDB11996,Annual,1,"Wednesday, 15 May 2024","Wednesday, 15 May 2024"
,WDB11996,Public Holiday,1,"Monday, 26 February 2024","Monday, 26 February 2024"
,WDB11996,Unpaid,1,"Wednesday, 22 May 2024","Wednesday, 22 May 2024"
,WDB11996,Unpaid,3,"Tuesday, 13 February 2024","Thursday, 15 February 2024"
,WDB11996,Unpaid,3,"Monday, 25 March 2024","Wednesday, 27 March 2024"
